yop_kodu,year,il,tercih_sayisi
201991007,2024,MANİSA,2
201991007,2024,MERSİN,1
201991007,2024,UŞAK,2
201991014,2024,ADIYAMAN,3
201991014,2024,AĞRI,4
201991014,2024,AMASYA,1
201991014,2024,ANKARA,15
201991014,2024,ANTALYA,12
201991014,2024,ARDAHAN,2
201991014,2024,ARTVİN,2
201991014,2024,AYDIN,9
201991014,2024,BALIKESİR,8
201991014,2024,BATMAN,1
201991014,2024,BİNGÖL,3
201991014,2024,BİTLİS,2
201991014,2024,BOLU,4
201991014,2024,BURDUR,2
201991014,2024,BURSA,10
201991014,2024,ÇANAKKALE,5
201991014,2024,ÇANKIRI,3
201991014,2024,ÇORUM,1
201991014,2024,DENİZLİ,1
201991014,2024,DÜZCE,1
201991014,2024,EDİRNE,5
201991014,2024,ELAZIĞ,3
201991014,2024,ERZURUM,2
201991014,2024,ESKİŞEHİR,4
201991014,2024,GAZİANTEP,3
201991014,2024,GİRESUN,1
201991014,2024,HATAY,2
201991014,2024,ISPARTA,3
201991014,2024,İSTANBUL,477
201991014,2024,İZMİR,29
201991014,2024,KAHRAMANMARAŞ,4
201991014,2024,KARABÜK,4
201991014,2024,KARAMAN,1
201991014,2024,KARS,2
201991014,2024,KASTAMONU,1
201991014,2024,KIBRIS,2
201991014,2024,KIRIKKALE,3
201991014,2024,KIRKLARELİ,2
201991014,2024,KIRŞEHİR,2
201991014,2024,KOCAELİ,2
201991014,2024,KONYA,5
201991014,2024,KÜTAHYA,1
201991014,2024,MALATYA,6
201991014,2024,MANİSA,3
201991014,2024,MARDİN,2
201991014,2024,MERSİN,3
201991014,2024,MUĞLA,9
201991014,2024,NEVŞEHİR,1
201991014,2024,OSMANİYE,5
201991014,2024,RİZE,2
201991014,2024,SAKARYA,2
201991014,2024,SAMSUN,5
201991014,2024,SİİRT,2
201991014,2024,SİNOP,1
201991014,2024,SİVAS,2
201991014,2024,ŞIRNAK,1
201991014,2024,TEKİRDAĞ,4
201991014,2024,TOKAT,5
201991014,2024,TRABZON,1
201991014,2024,TUNCELİ,1
201991014,2024,VAN,2
201991014,2024,YALOVA,2
201991014,2024,YOZGAT,3
201991014,2024,ZONGULDAK,1
201991021,2024,ANKARA,1
201991021,2024,ANTALYA,1
201991021,2024,EDİRNE,1
201991021,2024,İSTANBUL,210
201991021,2024,KIBRIS,4
201991021,2024,KOCAELİ,1
201991021,2024,KONYA,1
201991028,2024,ADANA,1
201991028,2024,ANKARA,16
201991028,2024,ANTALYA,3
201991028,2024,ARDAHAN,1
201991028,2024,BARTIN,1
201991028,2024,BİLECİK,1
201991028,2024,BURDUR,1
201991028,2024,BURSA,3
201991028,2024,ÇANAKKALE,2
201991028,2024,ÇORUM,4
201991028,2024,EDİRNE,6
201991028,2024,ESKİŞEHİR,2
201991028,2024,GAZİANTEP,1
201991028,2024,GİRESUN,2
201991028,2024,GÜMÜŞHANE,1
201991028,2024,İSTANBUL,512
201991028,2024,KAYSERİ,2
201991028,2024,KIBRIS,6
201991028,2024,KIRIKKALE,1
201991028,2024,KOCAELİ,3
201991028,2024,KÜTAHYA,1
201991028,2024,MERSİN,2
201991028,2024,MUĞLA,1
201991028,2024,NEVŞEHİR,2
201991028,2024,RİZE,1
201991028,2024,SAMSUN,2
201991028,2024,SİNOP,3
201991028,2024,SİVAS,2
201991028,2024,TOKAT,1
201991028,2024,TRABZON,4
201991028,2024,YALOVA,1
201991028,2024,ZONGULDAK,1
