university,yop_kodu,year,il,tercih_sayisi
istanbul_29_mayis_universitesi,202210028,2022,ANKARA,4
istanbul_29_mayis_universitesi,202210028,2022,BALIKESİR,1
istanbul_29_mayis_universitesi,202210028,2022,BOLU,1
istanbul_29_mayis_universitesi,202210028,2022,BURSA,1
istanbul_29_mayis_universitesi,202210028,2022,İSTANBUL,23
istanbul_29_mayis_universitesi,202210028,2022,KONYA,1
istanbul_29_mayis_universitesi,202210028,2022,ORDU,1
istanbul_29_mayis_universitesi,202210028,2022,SAKARYA,1
istanbul_29_mayis_universitesi,202210028,2022,YALOVA,1
istanbul_29_mayis_universitesi,202210028,2023,ANKARA,3
istanbul_29_mayis_universitesi,202210028,2023,İSTANBUL,24
istanbul_29_mayis_universitesi,202210028,2024,İSTANBUL,21
istanbul_29_mayis_universitesi,202210046,2022,ANKARA,13
istanbul_29_mayis_universitesi,202210046,2022,AYDIN,1
istanbul_29_mayis_universitesi,202210046,2022,ESKİŞEHİR,2
istanbul_29_mayis_universitesi,202210046,2022,İSTANBUL,27
istanbul_29_mayis_universitesi,202210046,2023,ANKARA,8
istanbul_29_mayis_universitesi,202210046,2023,İSTANBUL,26
istanbul_29_mayis_universitesi,202210046,2023,TRABZON,2
istanbul_29_mayis_universitesi,202210046,2024,ANKARA,4
istanbul_29_mayis_universitesi,202210046,2024,İSTANBUL,60
istanbul_29_mayis_universitesi,202210046,2024,KOCAELİ,1
istanbul_29_mayis_universitesi,202210064,2022,ANKARA,3
istanbul_29_mayis_universitesi,202210064,2022,İSTANBUL,27
istanbul_29_mayis_universitesi,202210064,2022,KONYA,1
istanbul_29_mayis_universitesi,202210064,2023,ANKARA,3
istanbul_29_mayis_universitesi,202210064,2023,ANTALYA,3
istanbul_29_mayis_universitesi,202210064,2023,BOLU,1
istanbul_29_mayis_universitesi,202210064,2023,ESKİŞEHİR,4
istanbul_29_mayis_universitesi,202210064,2023,ISPARTA,1
istanbul_29_mayis_universitesi,202210064,2023,İSTANBUL,37
istanbul_29_mayis_universitesi,202210064,2023,İZMİR,6
istanbul_29_mayis_universitesi,202210064,2024,İSTANBUL,92
istanbul_29_mayis_universitesi,202210064,2024,KOCAELİ,2
istanbul_29_mayis_universitesi,202210073,2022,ANKARA,1
istanbul_29_mayis_universitesi,202210073,2022,BURSA,1
istanbul_29_mayis_universitesi,202210073,2022,ISPARTA,1
istanbul_29_mayis_universitesi,202210073,2022,İSTANBUL,115
istanbul_29_mayis_universitesi,202210073,2022,İZMİR,1
istanbul_29_mayis_universitesi,202210073,2022,KOCAELİ,3
istanbul_29_mayis_universitesi,202210073,2022,ORDU,1
istanbul_29_mayis_universitesi,202210073,2022,SAKARYA,1
istanbul_29_mayis_universitesi,202210073,2022,YALOVA,1
istanbul_29_mayis_universitesi,202210073,2023,ANKARA,4
istanbul_29_mayis_universitesi,202210073,2023,BİLECİK,1
istanbul_29_mayis_universitesi,202210073,2023,BOLU,1
istanbul_29_mayis_universitesi,202210073,2023,BURSA,1
istanbul_29_mayis_universitesi,202210073,2023,ÇANAKKALE,2
istanbul_29_mayis_universitesi,202210073,2023,DENİZLİ,10
istanbul_29_mayis_universitesi,202210073,2023,ERZURUM,3
istanbul_29_mayis_universitesi,202210073,2023,ESKİŞEHİR,15
istanbul_29_mayis_universitesi,202210073,2023,İSTANBUL,109
istanbul_29_mayis_universitesi,202210073,2023,İZMİR,1
istanbul_29_mayis_universitesi,202210073,2023,KIRKLARELİ,1
istanbul_29_mayis_universitesi,202210073,2023,KOCAELİ,1
istanbul_29_mayis_universitesi,202210073,2023,KÜTAHYA,3
istanbul_29_mayis_universitesi,202210073,2023,SAKARYA,2
istanbul_29_mayis_universitesi,202210073,2023,TEKİRDAĞ,2
istanbul_29_mayis_universitesi,202210073,2023,YALOVA,1
istanbul_29_mayis_universitesi,202210073,2023,ZONGULDAK,1
istanbul_29_mayis_universitesi,202210073,2024,İSTANBUL,16
istanbul_29_mayis_universitesi,202210073,2024,SİVAS,1
istanbul_29_mayis_universitesi,202210082,2022,ADANA,1
istanbul_29_mayis_universitesi,202210082,2022,ANKARA,10
istanbul_29_mayis_universitesi,202210082,2022,ANTALYA,3
istanbul_29_mayis_universitesi,202210082,2022,BURSA,3
istanbul_29_mayis_universitesi,202210082,2022,ÇANAKKALE,1
istanbul_29_mayis_universitesi,202210082,2022,DENİZLİ,1
istanbul_29_mayis_universitesi,202210082,2022,ESKİŞEHİR,3
istanbul_29_mayis_universitesi,202210082,2022,ISPARTA,1
istanbul_29_mayis_universitesi,202210082,2022,İSTANBUL,250
istanbul_29_mayis_universitesi,202210082,2022,İZMİR,3
istanbul_29_mayis_universitesi,202210082,2022,KOCAELİ,3
istanbul_29_mayis_universitesi,202210082,2022,KONYA,3
istanbul_29_mayis_universitesi,202210082,2022,MANİSA,1
istanbul_29_mayis_universitesi,202210082,2022,MERSİN,1
istanbul_29_mayis_universitesi,202210082,2022,MUĞLA,3
istanbul_29_mayis_universitesi,202210082,2022,SAKARYA,1
istanbul_29_mayis_universitesi,202210082,2022,SAMSUN,1
istanbul_29_mayis_universitesi,202210082,2022,AFYONKARAHİSAR,1
istanbul_29_mayis_universitesi,202210082,2023,AKSARAY,1
istanbul_29_mayis_universitesi,202210082,2023,AMASYA,5
istanbul_29_mayis_universitesi,202210082,2023,ANKARA,7
istanbul_29_mayis_universitesi,202210082,2023,BALIKESİR,3
istanbul_29_mayis_universitesi,202210082,2023,BİLECİK,4
istanbul_29_mayis_universitesi,202210082,2023,BOLU,5
istanbul_29_mayis_universitesi,202210082,2023,BURSA,8
istanbul_29_mayis_universitesi,202210082,2023,ÇANAKKALE,2
istanbul_29_mayis_universitesi,202210082,2023,DÜZCE,3
istanbul_29_mayis_universitesi,202210082,2023,EDİRNE,4
istanbul_29_mayis_universitesi,202210082,2023,ELAZIĞ,1
istanbul_29_mayis_universitesi,202210082,2023,ERZİNCAN,1
istanbul_29_mayis_universitesi,202210082,2023,ERZURUM,11
istanbul_29_mayis_universitesi,202210082,2023,ESKİŞEHİR,15
istanbul_29_mayis_universitesi,202210082,2023,İSTANBUL,232
istanbul_29_mayis_universitesi,202210082,2023,İZMİR,2
istanbul_29_mayis_universitesi,202210082,2023,KARABÜK,3
istanbul_29_mayis_universitesi,202210082,2023,KARAMAN,1
istanbul_29_mayis_universitesi,202210082,2023,KARS,1
istanbul_29_mayis_universitesi,202210082,2023,KAYSERİ,1
istanbul_29_mayis_universitesi,202210082,2023,KIRKLARELİ,2
istanbul_29_mayis_universitesi,202210082,2023,KIRŞEHİR,1
istanbul_29_mayis_universitesi,202210082,2023,KOCAELİ,5
istanbul_29_mayis_universitesi,202210082,2023,KONYA,2
istanbul_29_mayis_universitesi,202210082,2023,KÜTAHYA,1
istanbul_29_mayis_universitesi,202210082,2023,MANİSA,1
istanbul_29_mayis_universitesi,202210082,2023,MUŞ,1
istanbul_29_mayis_universitesi,202210082,2023,ORDU,1
istanbul_29_mayis_universitesi,202210082,2023,SAKARYA,11
istanbul_29_mayis_universitesi,202210082,2023,SAMSUN,1
istanbul_29_mayis_universitesi,202210082,2023,SİNOP,1
istanbul_29_mayis_universitesi,202210082,2023,SİVAS,1
istanbul_29_mayis_universitesi,202210082,2023,TEKİRDAĞ,4
istanbul_29_mayis_universitesi,202210082,2023,TOKAT,1
istanbul_29_mayis_universitesi,202210082,2023,TRABZON,1
istanbul_29_mayis_universitesi,202210082,2023,YALOVA,4
istanbul_29_mayis_universitesi,202210082,2024,ADIYAMAN,6
istanbul_29_mayis_universitesi,202210082,2024,ANKARA,1
istanbul_29_mayis_universitesi,202210082,2024,BALIKESİR,1
istanbul_29_mayis_universitesi,202210082,2024,ÇANAKKALE,1
istanbul_29_mayis_universitesi,202210082,2024,DENİZLİ,1
istanbul_29_mayis_universitesi,202210082,2024,ERZURUM,2
istanbul_29_mayis_universitesi,202210082,2024,ESKİŞEHİR,4
istanbul_29_mayis_universitesi,202210082,2024,GİRESUN,1
istanbul_29_mayis_universitesi,202210082,2024,İSTANBUL,128
istanbul_29_mayis_universitesi,202210082,2024,İZMİR,6
istanbul_29_mayis_universitesi,202210082,2024,KOCAELİ,1
istanbul_29_mayis_universitesi,202210082,2024,KONYA,2
istanbul_29_mayis_universitesi,202210082,2024,MANİSA,1
istanbul_29_mayis_universitesi,202210082,2024,MERSİN,1
istanbul_29_mayis_universitesi,202210082,2024,MUĞLA,1
istanbul_29_mayis_universitesi,202210082,2024,SAKARYA,2
istanbul_29_mayis_universitesi,202210082,2024,SAMSUN,1
istanbul_29_mayis_universitesi,202210082,2024,SİNOP,1
istanbul_29_mayis_universitesi,202210082,2024,TRABZON,2
istanbul_29_mayis_universitesi,202210082,2024,YALOVA,1
istanbul_29_mayis_universitesi,202210091,2022,ANKARA,6
istanbul_29_mayis_universitesi,202210091,2022,ANTALYA,2
istanbul_29_mayis_universitesi,202210091,2022,BALIKESİR,5
istanbul_29_mayis_universitesi,202210091,2022,BOLU,3
istanbul_29_mayis_universitesi,202210091,2022,BURSA,4
istanbul_29_mayis_universitesi,202210091,2022,DENİZLİ,3
istanbul_29_mayis_universitesi,202210091,2022,DÜZCE,3
istanbul_29_mayis_universitesi,202210091,2022,EDİRNE,5
istanbul_29_mayis_universitesi,202210091,2022,GİRESUN,10
istanbul_29_mayis_universitesi,202210091,2022,İSTANBUL,259
istanbul_29_mayis_universitesi,202210091,2022,KARABÜK,4
istanbul_29_mayis_universitesi,202210091,2022,KASTAMONU,1
istanbul_29_mayis_universitesi,202210091,2022,KIRKLARELİ,5
istanbul_29_mayis_universitesi,202210091,2022,KOCAELİ,6
istanbul_29_mayis_universitesi,202210091,2022,KONYA,1
istanbul_29_mayis_universitesi,202210091,2022,KÜTAHYA,1
istanbul_29_mayis_universitesi,202210091,2022,MANİSA,2
istanbul_29_mayis_universitesi,202210091,2022,ORDU,2
istanbul_29_mayis_universitesi,202210091,2022,SAKARYA,10
istanbul_29_mayis_universitesi,202210091,2022,SAMSUN,3
istanbul_29_mayis_universitesi,202210091,2022,SİNOP,1
istanbul_29_mayis_universitesi,202210091,2022,SİVAS,7
istanbul_29_mayis_universitesi,202210091,2022,TEKİRDAĞ,6
istanbul_29_mayis_universitesi,202210091,2022,TRABZON,2
istanbul_29_mayis_universitesi,202210091,2022,YALOVA,1
istanbul_29_mayis_universitesi,202210091,2022,ZONGULDAK,2
istanbul_29_mayis_universitesi,202210091,2023,ANKARA,5
istanbul_29_mayis_universitesi,202210091,2023,AYDIN,2
istanbul_29_mayis_universitesi,202210091,2023,BALIKESİR,5
istanbul_29_mayis_universitesi,202210091,2023,BİLECİK,3
istanbul_29_mayis_universitesi,202210091,2023,BOLU,3
istanbul_29_mayis_universitesi,202210091,2023,BURSA,1
istanbul_29_mayis_universitesi,202210091,2023,DÜZCE,5
istanbul_29_mayis_universitesi,202210091,2023,EDİRNE,2
istanbul_29_mayis_universitesi,202210091,2023,İSTANBUL,218
istanbul_29_mayis_universitesi,202210091,2023,KARABÜK,5
istanbul_29_mayis_universitesi,202210091,2023,KASTAMONU,3
istanbul_29_mayis_universitesi,202210091,2023,KIRKLARELİ,1
istanbul_29_mayis_universitesi,202210091,2023,KIRŞEHİR,2
istanbul_29_mayis_universitesi,202210091,2023,KOCAELİ,4
istanbul_29_mayis_universitesi,202210091,2023,KONYA,1
istanbul_29_mayis_universitesi,202210091,2023,KÜTAHYA,1
istanbul_29_mayis_universitesi,202210091,2023,MANİSA,3
istanbul_29_mayis_universitesi,202210091,2023,NEVŞEHİR,1
istanbul_29_mayis_universitesi,202210091,2023,SAKARYA,2
istanbul_29_mayis_universitesi,202210091,2023,TEKİRDAĞ,1
istanbul_29_mayis_universitesi,202210091,2023,TRABZON,1
istanbul_29_mayis_universitesi,202210091,2023,YALOVA,1
istanbul_29_mayis_universitesi,202210091,2023,ZONGULDAK,1
istanbul_29_mayis_universitesi,202210091,2024,ANKARA,4
istanbul_29_mayis_universitesi,202210091,2024,ÇANAKKALE,1
istanbul_29_mayis_universitesi,202210091,2024,DÜZCE,1
istanbul_29_mayis_universitesi,202210091,2024,ERZURUM,6
istanbul_29_mayis_universitesi,202210091,2024,ESKİŞEHİR,9
istanbul_29_mayis_universitesi,202210091,2024,İSTANBUL,110
istanbul_29_mayis_universitesi,202210091,2024,KIRKLARELİ,1
istanbul_29_mayis_universitesi,202210091,2024,KOCAELİ,4
istanbul_29_mayis_universitesi,202210091,2024,SAKARYA,3
istanbul_29_mayis_universitesi,202210091,2024,TRABZON,1
istanbul_29_mayis_universitesi,202210091,2024,YALOVA,2
istanbul_29_mayis_universitesi,202210152,2022,ANKARA,8
istanbul_29_mayis_universitesi,202210152,2022,BURSA,3
istanbul_29_mayis_universitesi,202210152,2022,DENİZLİ,1
istanbul_29_mayis_universitesi,202210152,2022,ERZİNCAN,1
istanbul_29_mayis_universitesi,202210152,2022,GAZİANTEP,1
istanbul_29_mayis_universitesi,202210152,2022,İSTANBUL,35
istanbul_29_mayis_universitesi,202210152,2022,İZMİR,2
istanbul_29_mayis_universitesi,202210152,2022,KAYSERİ,1
istanbul_29_mayis_universitesi,202210152,2022,KIRIKKALE,2
istanbul_29_mayis_universitesi,202210152,2022,KIRKLARELİ,1
istanbul_29_mayis_universitesi,202210152,2022,KOCAELİ,1
istanbul_29_mayis_universitesi,202210152,2022,KONYA,3
istanbul_29_mayis_universitesi,202210152,2022,RİZE,1
istanbul_29_mayis_universitesi,202210152,2022,SAKARYA,2
istanbul_29_mayis_universitesi,202210152,2022,SİVAS,2
istanbul_29_mayis_universitesi,202210152,2023,ANKARA,2
istanbul_29_mayis_universitesi,202210152,2023,ANTALYA,2
istanbul_29_mayis_universitesi,202210152,2023,DENİZLİ,1
istanbul_29_mayis_universitesi,202210152,2023,ESKİŞEHİR,1
istanbul_29_mayis_universitesi,202210152,2023,İSTANBUL,101
istanbul_29_mayis_universitesi,202210152,2023,İZMİR,7
istanbul_29_mayis_universitesi,202210152,2023,KOCAELİ,2
istanbul_29_mayis_universitesi,202210152,2023,SAKARYA,1
istanbul_29_mayis_universitesi,202210152,2024,AMASYA,1
istanbul_29_mayis_universitesi,202210152,2024,ANKARA,1
istanbul_29_mayis_universitesi,202210152,2024,AYDIN,1
istanbul_29_mayis_universitesi,202210152,2024,BOLU,2
istanbul_29_mayis_universitesi,202210152,2024,BURSA,2
istanbul_29_mayis_universitesi,202210152,2024,DENİZLİ,1
istanbul_29_mayis_universitesi,202210152,2024,DÜZCE,1
istanbul_29_mayis_universitesi,202210152,2024,EDİRNE,1
istanbul_29_mayis_universitesi,202210152,2024,İSTANBUL,78
istanbul_29_mayis_universitesi,202210152,2024,KOCAELİ,4
istanbul_29_mayis_universitesi,202210152,2024,KONYA,1
istanbul_29_mayis_universitesi,202210152,2024,MANİSA,2
istanbul_29_mayis_universitesi,202210152,2024,SAKARYA,1
istanbul_29_mayis_universitesi,202210152,2024,UŞAK,2
istanbul_29_mayis_universitesi,202210161,2022,ANKARA,2
istanbul_29_mayis_universitesi,202210161,2022,AYDIN,1
istanbul_29_mayis_universitesi,202210161,2022,BOLU,2
istanbul_29_mayis_universitesi,202210161,2022,BURSA,6
istanbul_29_mayis_universitesi,202210161,2022,ÇANAKKALE,5
istanbul_29_mayis_universitesi,202210161,2022,ESKİŞEHİR,1
istanbul_29_mayis_universitesi,202210161,2022,İSTANBUL,216
istanbul_29_mayis_universitesi,202210161,2022,İZMİR,1
istanbul_29_mayis_universitesi,202210161,2022,KIRIKKALE,3
istanbul_29_mayis_universitesi,202210161,2022,KOCAELİ,10
istanbul_29_mayis_universitesi,202210161,2022,KONYA,3
istanbul_29_mayis_universitesi,202210161,2022,SAKARYA,4
istanbul_29_mayis_universitesi,202210161,2022,SAMSUN,2
istanbul_29_mayis_universitesi,202210161,2022,YALOVA,2
istanbul_29_mayis_universitesi,202210161,2023,ANKARA,8
istanbul_29_mayis_universitesi,202210161,2023,ANTALYA,1
istanbul_29_mayis_universitesi,202210161,2023,AYDIN,1
istanbul_29_mayis_universitesi,202210161,2023,BİLECİK,1
istanbul_29_mayis_universitesi,202210161,2023,BOLU,1
istanbul_29_mayis_universitesi,202210161,2023,BURDUR,1
istanbul_29_mayis_universitesi,202210161,2023,BURSA,2
istanbul_29_mayis_universitesi,202210161,2023,ÇANAKKALE,2
istanbul_29_mayis_universitesi,202210161,2023,DENİZLİ,1
istanbul_29_mayis_universitesi,202210161,2023,DİYARBAKIR,2
istanbul_29_mayis_universitesi,202210161,2023,DÜZCE,1
istanbul_29_mayis_universitesi,202210161,2023,EDİRNE,1
istanbul_29_mayis_universitesi,202210161,2023,ELAZIĞ,2
istanbul_29_mayis_universitesi,202210161,2023,GAZİANTEP,2
istanbul_29_mayis_universitesi,202210161,2023,İSTANBUL,289
istanbul_29_mayis_universitesi,202210161,2023,İZMİR,5
istanbul_29_mayis_universitesi,202210161,2023,KARABÜK,1
istanbul_29_mayis_universitesi,202210161,2023,KAYSERİ,1
istanbul_29_mayis_universitesi,202210161,2023,KIRIKKALE,1
istanbul_29_mayis_universitesi,202210161,2023,KOCAELİ,9
istanbul_29_mayis_universitesi,202210161,2023,KÜTAHYA,2
istanbul_29_mayis_universitesi,202210161,2023,MALATYA,2
istanbul_29_mayis_universitesi,202210161,2023,MANİSA,2
istanbul_29_mayis_universitesi,202210161,2023,MUĞLA,2
istanbul_29_mayis_universitesi,202210161,2023,RİZE,2
istanbul_29_mayis_universitesi,202210161,2023,SAKARYA,11
istanbul_29_mayis_universitesi,202210161,2023,SİVAS,3
istanbul_29_mayis_universitesi,202210161,2023,TRABZON,3
istanbul_29_mayis_universitesi,202210161,2023,YALOVA,3
istanbul_29_mayis_universitesi,202210161,2024,AFYONKARAHİSAR,1
istanbul_29_mayis_universitesi,202210161,2024,ANKARA,3
istanbul_29_mayis_universitesi,202210161,2024,ANTALYA,2
istanbul_29_mayis_universitesi,202210161,2024,BALIKESİR,9
istanbul_29_mayis_universitesi,202210161,2024,BİLECİK,5
istanbul_29_mayis_universitesi,202210161,2024,BOLU,18
istanbul_29_mayis_universitesi,202210161,2024,BURDUR,1
istanbul_29_mayis_universitesi,202210161,2024,BURSA,5
istanbul_29_mayis_universitesi,202210161,2024,ÇANAKKALE,7
istanbul_29_mayis_universitesi,202210161,2024,ÇANKIRI,1
istanbul_29_mayis_universitesi,202210161,2024,ÇORUM,2
istanbul_29_mayis_universitesi,202210161,2024,DİYARBAKIR,1
istanbul_29_mayis_universitesi,202210161,2024,DÜZCE,14
istanbul_29_mayis_universitesi,202210161,2024,EDİRNE,7
istanbul_29_mayis_universitesi,202210161,2024,ESKİŞEHİR,1
istanbul_29_mayis_universitesi,202210161,2024,GİRESUN,3
istanbul_29_mayis_universitesi,202210161,2024,ISPARTA,1
istanbul_29_mayis_universitesi,202210161,2024,İSTANBUL,244
istanbul_29_mayis_universitesi,202210161,2024,İZMİR,3
istanbul_29_mayis_universitesi,202210161,2024,KARABÜK,1
istanbul_29_mayis_universitesi,202210161,2024,KARAMAN,1
istanbul_29_mayis_universitesi,202210161,2024,KASTAMONU,1
istanbul_29_mayis_universitesi,202210161,2024,KAYSERİ,2
istanbul_29_mayis_universitesi,202210161,2024,KIRIKKALE,1
istanbul_29_mayis_universitesi,202210161,2024,KIRKLARELİ,3
istanbul_29_mayis_universitesi,202210161,2024,KOCAELİ,19
istanbul_29_mayis_universitesi,202210161,2024,KONYA,5
istanbul_29_mayis_universitesi,202210161,2024,KÜTAHYA,1
istanbul_29_mayis_universitesi,202210161,2024,MANİSA,7
istanbul_29_mayis_universitesi,202210161,2024,MUĞLA,6
istanbul_29_mayis_universitesi,202210161,2024,NİĞDE,1
istanbul_29_mayis_universitesi,202210161,2024,RİZE,4
istanbul_29_mayis_universitesi,202210161,2024,SAKARYA,28
istanbul_29_mayis_universitesi,202210161,2024,TEKİRDAĞ,4
istanbul_29_mayis_universitesi,202210161,2024,TRABZON,13
istanbul_29_mayis_universitesi,202210161,2024,UŞAK,2
istanbul_29_mayis_universitesi,202210161,2024,YALOVA,11
istanbul_29_mayis_universitesi,202210161,2024,YOZGAT,1
istanbul_29_mayis_universitesi,202210188,2022,ANKARA,1
istanbul_29_mayis_universitesi,202210188,2022,ERZURUM,6
istanbul_29_mayis_universitesi,202210188,2022,İSTANBUL,36
istanbul_29_mayis_universitesi,202210188,2022,İZMİR,1
istanbul_29_mayis_universitesi,202210188,2023,AĞRI,1
istanbul_29_mayis_universitesi,202210188,2023,ANKARA,4
istanbul_29_mayis_universitesi,202210188,2023,ANTALYA,2
istanbul_29_mayis_universitesi,202210188,2023,ESKİŞEHİR,1
istanbul_29_mayis_universitesi,202210188,2023,İSTANBUL,109
istanbul_29_mayis_universitesi,202210188,2023,KOCAELİ,1
istanbul_29_mayis_universitesi,202210188,2023,SAMSUN,1
istanbul_29_mayis_universitesi,202210188,2024,ANKARA,3
istanbul_29_mayis_universitesi,202210188,2024,BİLECİK,1
istanbul_29_mayis_universitesi,202210188,2024,DÜZCE,1
istanbul_29_mayis_universitesi,202210188,2024,İSTANBUL,82
istanbul_29_mayis_universitesi,202210188,2024,KOCAELİ,2
istanbul_29_mayis_universitesi,202210188,2024,KÜTAHYA,1
istanbul_29_mayis_universitesi,202210188,2024,ORDU,1
istanbul_29_mayis_universitesi,202210188,2024,SAKARYA,1
istanbul_29_mayis_universitesi,202210188,2024,YALOVA,1
istanbul_29_mayis_universitesi,202210197,2022,ANKARA,9
istanbul_29_mayis_universitesi,202210197,2022,ANTALYA,1
istanbul_29_mayis_universitesi,202210197,2022,AYDIN,3
istanbul_29_mayis_universitesi,202210197,2022,BALIKESİR,5
istanbul_29_mayis_universitesi,202210197,2022,BİLECİK,1
istanbul_29_mayis_universitesi,202210197,2022,BURDUR,2
istanbul_29_mayis_universitesi,202210197,2022,BURSA,6
istanbul_29_mayis_universitesi,202210197,2022,ÇANAKKALE,3
istanbul_29_mayis_universitesi,202210197,2022,ÇANKIRI,1
istanbul_29_mayis_universitesi,202210197,2022,DÜZCE,2
istanbul_29_mayis_universitesi,202210197,2022,ERZURUM,3
istanbul_29_mayis_universitesi,202210197,2022,ESKİŞEHİR,4
istanbul_29_mayis_universitesi,202210197,2022,ISPARTA,1
istanbul_29_mayis_universitesi,202210197,2022,İSTANBUL,166
istanbul_29_mayis_universitesi,202210197,2022,İZMİR,2
istanbul_29_mayis_universitesi,202210197,2022,KARABÜK,1
istanbul_29_mayis_universitesi,202210197,2022,KARS,1
istanbul_29_mayis_universitesi,202210197,2022,KOCAELİ,7
istanbul_29_mayis_universitesi,202210197,2022,KONYA,1
istanbul_29_mayis_universitesi,202210197,2022,MANİSA,3
istanbul_29_mayis_universitesi,202210197,2022,MUĞLA,1
istanbul_29_mayis_universitesi,202210197,2022,SAKARYA,11
istanbul_29_mayis_universitesi,202210197,2022,SAMSUN,4
istanbul_29_mayis_universitesi,202210197,2022,TRABZON,1
istanbul_29_mayis_universitesi,202210197,2022,YALOVA,2
istanbul_29_mayis_universitesi,202210197,2022,ZONGULDAK,1
istanbul_29_mayis_universitesi,202210197,2023,ANKARA,3
istanbul_29_mayis_universitesi,202210197,2023,BOLU,1
istanbul_29_mayis_universitesi,202210197,2023,DÜZCE,2
istanbul_29_mayis_universitesi,202210197,2023,ERZURUM,6
istanbul_29_mayis_universitesi,202210197,2023,ESKİŞEHİR,3
istanbul_29_mayis_universitesi,202210197,2023,İSTANBUL,253
istanbul_29_mayis_universitesi,202210197,2023,KARABÜK,2
istanbul_29_mayis_universitesi,202210197,2023,KASTAMONU,1
istanbul_29_mayis_universitesi,202210197,2023,KOCAELİ,1
istanbul_29_mayis_universitesi,202210197,2023,KÜTAHYA,6
istanbul_29_mayis_universitesi,202210197,2023,SAKARYA,1
istanbul_29_mayis_universitesi,202210197,2023,TOKAT,1
istanbul_29_mayis_universitesi,202210197,2023,ZONGULDAK,1
istanbul_29_mayis_universitesi,202210197,2024,AĞRI,1
istanbul_29_mayis_universitesi,202210197,2024,ANKARA,7
istanbul_29_mayis_universitesi,202210197,2024,ANTALYA,11
istanbul_29_mayis_universitesi,202210197,2024,ARTVİN,1
istanbul_29_mayis_universitesi,202210197,2024,AYDIN,1
istanbul_29_mayis_universitesi,202210197,2024,BALIKESİR,2
istanbul_29_mayis_universitesi,202210197,2024,BİLECİK,6
istanbul_29_mayis_universitesi,202210197,2024,BOLU,2
istanbul_29_mayis_universitesi,202210197,2024,ÇANAKKALE,1
istanbul_29_mayis_universitesi,202210197,2024,ÇANKIRI,1
istanbul_29_mayis_universitesi,202210197,2024,DÜZCE,4
istanbul_29_mayis_universitesi,202210197,2024,ERZURUM,10
istanbul_29_mayis_universitesi,202210197,2024,ESKİŞEHİR,7
istanbul_29_mayis_universitesi,202210197,2024,GÜMÜŞHANE,2
istanbul_29_mayis_universitesi,202210197,2024,İSTANBUL,236
istanbul_29_mayis_universitesi,202210197,2024,İZMİR,1
istanbul_29_mayis_universitesi,202210197,2024,KASTAMONU,11
istanbul_29_mayis_universitesi,202210197,2024,KIRIKKALE,1
istanbul_29_mayis_universitesi,202210197,2024,KIRKLARELİ,1
istanbul_29_mayis_universitesi,202210197,2024,KOCAELİ,3
istanbul_29_mayis_universitesi,202210197,2024,ORDU,1
istanbul_29_mayis_universitesi,202210197,2024,SAKARYA,3
istanbul_29_mayis_universitesi,202210197,2024,SİNOP,1
istanbul_29_mayis_universitesi,202210197,2024,UŞAK,1
istanbul_29_mayis_universitesi,202210197,2024,YALOVA,1
istanbul_29_mayis_universitesi,202210213,2022,ANKARA,5
istanbul_29_mayis_universitesi,202210213,2022,ANTALYA,1
istanbul_29_mayis_universitesi,202210213,2022,İSTANBUL,39
istanbul_29_mayis_universitesi,202210213,2022,İZMİR,1
istanbul_29_mayis_universitesi,202210213,2022,SAKARYA,1
istanbul_29_mayis_universitesi,202210213,2023,ANTALYA,3
istanbul_29_mayis_universitesi,202210213,2023,BALIKESİR,2
istanbul_29_mayis_universitesi,202210213,2023,BOLU,2
istanbul_29_mayis_universitesi,202210213,2023,DÜZCE,1
istanbul_29_mayis_universitesi,202210213,2023,İSTANBUL,50
istanbul_29_mayis_universitesi,202210213,2023,İZMİR,3
istanbul_29_mayis_universitesi,202210213,2023,KASTAMONU,2
istanbul_29_mayis_universitesi,202210213,2023,KOCAELİ,1
istanbul_29_mayis_universitesi,202210213,2023,SAKARYA,2
istanbul_29_mayis_universitesi,202210213,2023,SİNOP,2
istanbul_29_mayis_universitesi,202210213,2024,İSTANBUL,120
istanbul_29_mayis_universitesi,202210222,2022,ADANA,2
istanbul_29_mayis_universitesi,202210222,2022,ANKARA,11
istanbul_29_mayis_universitesi,202210222,2022,ANTALYA,3
istanbul_29_mayis_universitesi,202210222,2022,AYDIN,1
istanbul_29_mayis_universitesi,202210222,2022,BALIKESİR,4
istanbul_29_mayis_universitesi,202210222,2022,BURSA,4
istanbul_29_mayis_universitesi,202210222,2022,ÇANAKKALE,1
istanbul_29_mayis_universitesi,202210222,2022,ESKİŞEHİR,1
istanbul_29_mayis_universitesi,202210222,2022,ISPARTA,1
istanbul_29_mayis_universitesi,202210222,2022,İSTANBUL,224
istanbul_29_mayis_universitesi,202210222,2022,İZMİR,4
istanbul_29_mayis_universitesi,202210222,2022,KAYSERİ,2
istanbul_29_mayis_universitesi,202210222,2022,KOCAELİ,7
istanbul_29_mayis_universitesi,202210222,2022,KONYA,1
istanbul_29_mayis_universitesi,202210222,2022,SAKARYA,2
istanbul_29_mayis_universitesi,202210222,2022,SAMSUN,1
istanbul_29_mayis_universitesi,202210222,2022,YALOVA,1
istanbul_29_mayis_universitesi,202210222,2023,ANKARA,3
istanbul_29_mayis_universitesi,202210222,2023,ANTALYA,1
istanbul_29_mayis_universitesi,202210222,2023,BALIKESİR,2
