university,yop_kodu,year,il,tercih_sayisi
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,İSTANBUL,349
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,İZMİR,1
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,KOCAELİ,6
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,SAKARYA,6
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ŞANLIURFA,1
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,TEKİRDAĞ,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,AFYONKARAHİSAR,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,AĞRI,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ANKARA,26
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ANTALYA,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ARDAHAN,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,BALIKESİR,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,BAYBURT,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,BİNGÖL,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,BOLU,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,BURDUR,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,BURSA,8
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ÇANAKKALE,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ÇANKIRI,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,DÜZCE,5
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,EDİRNE,10
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ERZURUM,6
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ESKİŞEHİR,11
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,GAZİANTEP,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,GÜMÜŞHANE,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,HAKKARİ,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,IĞDIR,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ISPARTA,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,İSTANBUL,356
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,İZMİR,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KAHRAMANMARAŞ,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KARABÜK,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KASTAMONU,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KIRIKKALE,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KIRKLARELİ,3
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KIRŞEHİR,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KİLİS,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KOCAELİ,8
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KONYA,11
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,KÜTAHYA,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,MARDİN,2
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,MUĞLA,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,MUŞ,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,RİZE,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,SAKARYA,11
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,SAMSUN,6
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ŞIRNAK,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,TEKİRDAĞ,10
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,TOKAT,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,TRABZON,3
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,UŞAK,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,VAN,1
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,YALOVA,7
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,ZONGULDAK,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,ANKARA,5
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,ANTALYA,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,BALIKESİR,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,BOLU,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,BURSA,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,ÇANAKKALE,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,DÜZCE,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,İSTANBUL,124
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,KIRIKKALE,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,KIRKLARELİ,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,KOCAELİ,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,KONYA,4
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,SAKARYA,7
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,TEKİRDAĞ,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,YALOVA,3
fatih_sultan_mehmet_vakif_universitesi,201410532,2022,AFYONKARAHİSAR,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,AYDIN,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,BOLU,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,ÇANAKKALE,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,DENİZLİ,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,ERZİNCAN,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,ESKİŞEHİR,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,İSTANBUL,52
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,İZMİR,4
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,KIRKLARELİ,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,KOCAELİ,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,KONYA,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,MANİSA,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,MUĞLA,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,SAMSUN,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,TEKİRDAĞ,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2023,TRABZON,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2024,ANKARA,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2024,BURSA,2
fatih_sultan_mehmet_vakif_universitesi,201410532,2024,İSTANBUL,65
fatih_sultan_mehmet_vakif_universitesi,201410532,2024,İZMİR,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2024,KOCAELİ,1
fatih_sultan_mehmet_vakif_universitesi,201410532,2024,SAKARYA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,AMASYA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,ANKARA,4
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,ANTALYA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,BALIKESİR,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,BARTIN,3
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,BİLECİK,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,BOLU,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,BURSA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,ÇANAKKALE,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,DENİZLİ,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,DÜZCE,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,ERZİNCAN,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,ERZURUM,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,ESKİŞEHİR,4
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,İSTANBUL,154
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,İZMİR,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,KKTC-LEFKOŞA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,KOCAELİ,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,KÜTAHYA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,MANİSA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,MUĞLA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,SAMSUN,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,SİNOP,3
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,ZONGULDAK,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2022,AFYONKARAHİSAR,3
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ADANA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ADIYAMAN,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,AĞRI,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,AMASYA,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ANKARA,7
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ANTALYA,5
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,AYDIN,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,BALIKESİR,3
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,BARTIN,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,BAYBURT,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,BİLECİK,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,BOLU,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,BURDUR,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,BURSA,3
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,DÜZCE,4
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,EDİRNE,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ELAZIĞ,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ERZURUM,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ESKİŞEHİR,3
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,GAZİANTEP,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,GİRESUN,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,GÜMÜŞHANE,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,HAKKARİ,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,HATAY,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,İSTANBUL,238
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,İZMİR,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,KAHRAMANMARAŞ,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,KARS,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,KASTAMONU,4
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,KIRIKKALE,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,KİLİS,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,KOCAELİ,6
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,KONYA,6
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,MALATYA,6
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,MERSİN,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,MUĞLA,4
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,MUŞ,3
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,RİZE,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,SAKARYA,6
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,SAMSUN,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,SİNOP,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,SİVAS,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,YOZGAT,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2023,ZONGULDAK,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,BALIKESİR,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,BOLU,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,BURSA,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,DÜZCE,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,ESKİŞEHİR,1
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,İSTANBUL,64
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,KOCAELİ,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,SAKARYA,2
fatih_sultan_mehmet_vakif_universitesi,201410541,2024,YALOVA,1
fatih_sultan_mehmet_vakif_universitesi,201410577,2022,AMASYA,2
fatih_sultan_mehmet_vakif_universitesi,201410577,2022,BOLU,2
fatih_sultan_mehmet_vakif_universitesi,201410577,2022,DÜZCE,2
fatih_sultan_mehmet_vakif_universitesi,201410577,2022,İSTANBUL,88
fatih_sultan_mehmet_vakif_universitesi,201410577,2022,KOCAELİ,2
fatih_sultan_mehmet_vakif_universitesi,201410577,2022,SAKARYA,2
fatih_sultan_mehmet_vakif_universitesi,201410577,2023,ANTALYA,1
fatih_sultan_mehmet_vakif_universitesi,201410577,2023,İSTANBUL,73
fatih_sultan_mehmet_vakif_universitesi,201410577,2023,MERSİN,2
fatih_sultan_mehmet_vakif_universitesi,201410577,2023,SAMSUN,1
fatih_sultan_mehmet_vakif_universitesi,201410577,2024,İSTANBUL,110
fatih_sultan_mehmet_vakif_universitesi,201410577,2024,SAKARYA,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,AĞRI,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,AKSARAY,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ANKARA,9
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ANTALYA,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ARTVİN,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,AYDIN,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,BALIKESİR,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,BARTIN,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,BAYBURT,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,BİLECİK,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,BOLU,6
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,BURDUR,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,BURSA,9
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ÇANAKKALE,9
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ÇANKIRI,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ÇORUM,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,DENİZLİ,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,DİYARBAKIR,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,DÜZCE,6
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,EDİRNE,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ELAZIĞ,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ERZİNCAN,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ERZURUM,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ESKİŞEHİR,8
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,GAZİANTEP,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,GİRESUN,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ISPARTA,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,İSTANBUL,405
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,İZMİR,10
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KAHRAMANMARAŞ,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KARABÜK,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KARAMAN,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KARS,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KASTAMONU,8
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KAYSERİ,10
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KIRIKKALE,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KIRKLARELİ,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KIRŞEHİR,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KİLİS,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KKTC-GAZİMAĞUSA,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KKTC-GİRNE,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KKTC-LEFKOŞA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KOCAELİ,9
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KONYA,6
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,KÜTAHYA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,MUĞLA,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,NEVŞEHİR,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,NİĞDE,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ORDU,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,OSMANİYE,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,RİZE,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,SAKARYA,13
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,SAMSUN,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,SİNOP,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,SİVAS,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,TEKİRDAĞ,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,TOKAT,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,TRABZON,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,YALOVA,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,ZONGULDAK,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2022,AFYONKARAHİSAR,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ADANA,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ADIYAMAN,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,AĞRI,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,AKSARAY,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,AMASYA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ANKARA,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ANTALYA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ARTVİN,6
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,AYDIN,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,BALIKESİR,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,BARTIN,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,BAYBURT,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,BİLECİK,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,BOLU,6
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,BURDUR,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,BURSA,11
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ÇANAKKALE,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,DENİZLİ,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,DÜZCE,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,EDİRNE,6
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ERZİNCAN,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ERZURUM,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ESKİŞEHİR,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,GAZİANTEP,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,GİRESUN,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,HATAY,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ISPARTA,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,İSTANBUL,292
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,İZMİR,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KARABÜK,7
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KARAMAN,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KARS,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KASTAMONU,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KAYSERİ,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KIRIKKALE,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KIRKLARELİ,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KIRŞEHİR,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KİLİS,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KKTC-GAZİMAĞUSA,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KKTC-GİRNE,7
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KKTC-LEFKE,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KKTC-LEFKOŞA,7
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KOCAELİ,4
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KONYA,6
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,KÜTAHYA,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,MALATYA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,MANİSA,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,MUĞLA,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,NEVŞEHİR,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,NİĞDE,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,RİZE,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,SAKARYA,7
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,SAMSUN,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,SİNOP,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,TEKİRDAĞ,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,TOKAT,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,TRABZON,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,UŞAK,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,YALOVA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,YOZGAT,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,ZONGULDAK,2
fatih_sultan_mehmet_vakif_universitesi,201410586,2023,AFYONKARAHİSAR,3
fatih_sultan_mehmet_vakif_universitesi,201410586,2024,ANKARA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2024,BURSA,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2024,ERZURUM,1
fatih_sultan_mehmet_vakif_universitesi,201410586,2024,ESKİŞEHİR,5
fatih_sultan_mehmet_vakif_universitesi,201410586,2024,İSTANBUL,46
fatih_sultan_mehmet_vakif_universitesi,201410586,2024,SAKARYA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,ADIYAMAN,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,AKSARAY,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,ANTALYA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,AYDIN,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,BALIKESİR,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,BOLU,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,ÇANAKKALE,4
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,DENİZLİ,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,DÜZCE,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,EDİRNE,5
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,ELAZIĞ,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,İSTANBUL,98
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,KAYSERİ,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,KIRIKKALE,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,KIRŞEHİR,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,KOCAELİ,4
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,KONYA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,KÜTAHYA,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,MUĞLA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,NEVŞEHİR,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,SAKARYA,3
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,ŞANLIURFA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2022,YOZGAT,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,ANKARA,4
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,ANTALYA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,BALIKESİR,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,BOLU,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,BURSA,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,ÇANAKKALE,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,DENİZLİ,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,ESKİŞEHİR,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,İSTANBUL,60
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,İZMİR,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,MERSİN,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,NİĞDE,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,SAKARYA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,SAMSUN,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2023,UŞAK,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,AFYONKARAHİSAR,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,BALIKESİR,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,BOLU,2
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,BURSA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,ÇANAKKALE,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,EDİRNE,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,ESKİŞEHİR,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,İSTANBUL,93
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,KOCAELİ,5
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,KONYA,1
fatih_sultan_mehmet_vakif_universitesi,201410611,2024,SAKARYA,3
fatih_sultan_mehmet_vakif_universitesi,201410629,2022,ADIYAMAN,3
fatih_sultan_mehmet_vakif_universitesi,201410629,2022,AĞRI,1
