yop_kodu,year,lise_adi,sehir,ilce,yerlesen_sayisi,is_ozel,is_fen,is_anadolu,is_acik_ogretim
203211292,2025,TOKİ GÜNEŞPARKEVLERİ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211292,2025,ATAKENT ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211292,2025,BAHATTİN YILDIZ ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
203211292,2025,BAHÇELİEVLER CUMHURİYET ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203211292,2025,BEŞİR BALCIOĞLU ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,BEYLİKDÜZÜ,1,False,False,True,False
203211292,2025,BORSA İSTANBUL ISPARTAKULE ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
203211292,2025,EMLAK KONUT BAHÇEKENT ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211294,2025,HADIMKÖY ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,ARNAVUTKÖY,1,False,False,True,False
203211294,2025,İSTANBUL BÜYÜKŞEHİR ŞEHİT ŞERİFE BACI ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
203211294,2025,MEV KOLEJİ ÖZEL BASINKÖY ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,True,False,True,False
203211294,2025,ORHAN GAZİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,2,False,False,True,False
203211294,2025,ÖZEL BAHÇEŞEHİR DOĞA ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
203211294,2025,ÖZEL BAŞAKŞEHİR BİREY ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
203211294,2025,ÖZEL BAŞAKŞEHİR YENİDOĞU ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
203211294,2025,ÖZEL ÇINAR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,3,True,False,True,False
203211294,2025,ÖZEL DEVRAN KOLEJİ (İSTANBUL - ESENLER),İSTANBUL,ESENLER,1,True,False,False,False
203211294,2025,ÖZEL ERİŞ ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,True,False,True,False
203211294,2025,15 TEMMUZ ŞEHİTLERİ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203211294,2025,ÖZEL FATİH OKYANUS ANADOLU LİSESİ (İSTANBUL - FATİH),İSTANBUL,FATİH,1,True,False,True,False
203211294,2025,ÖZEL HAREKAT ŞEHİTLERİ ANADOLU İMAM HATİP LİSESİ (ANKARA - ÇANKAYA),ANKARA,ÇANKAYA,1,True,False,True,False
203211294,2025,ÖZEL İSTANBUL BİLİM ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,True,False,True,False
203211294,2025,ÖZEL KOŞUYOLU CADDEM ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,True,False,True,False
203211294,2025,ÖZEL KÜÇÜKÇEKMECE HALKALI OKYANUS ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,True,False,True,False
203211294,2025,ÖZEL SADIK YAMANOĞLU ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,2,True,False,True,False
203211294,2025,ÖZEL ÜMRANİYE BİL ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,True,False,True,False
203211294,2025,ÖZEL YAVUZ ANADOLU LİSESİ (GİRESUN - KEŞAP),GİRESUN,KEŞAP,1,True,False,True,False
203211294,2025,PROF. DR. NECMETTİN ERBAKAN ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211294,2025,RECEP TAYYİP ERDOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
203211294,2025,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,5,False,False,False,True
203211294,2025,ŞEHİT GÖKHAN ESEN ANADOLU İMAM HATİP LİSESİ (ZONGULDAK - MERKEZ),ZONGULDAK,MERKEZ,1,False,False,True,False
203211294,2025,TOKİ ALİYA İZZETBEGOVİÇ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211294,2025,TOKİ GÜNEŞPARKEVLERİ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211294,2025,TOKİ KAYAŞEHİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211294,2025,YILDIZ AHMET ARAYICI ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,KARTAL,1,False,False,True,False
203211294,2025,ZEYTİNBURNU MERKEZEFENDİ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
203211294,2025,ALİYA İZZETBEGOVİÇ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
203211294,2025,BAŞAKŞEHİR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211294,2025,BEHÇET CANBAZ ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,False,False,True,False
203211294,2025,ERKUT SOYAK ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
203211294,2025,FÜSUN YÖNDER ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203211294,2025,HACI AYŞE ATEŞ ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
203211291,2025,TOKİ KAYAŞEHİR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211291,2025,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,2,False,False,False,True
203211291,2025,AKSOY KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ESENLER),İSTANBUL,ESENLER,1,False,False,True,False
203211291,2025,HACI BEKTAŞ VELİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211291,2025,HALİL BEKMEZCİ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203211291,2025,NEZİHE HASAN KILIÇ ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
203211291,2025,ÖZEL GÜNEŞLİ SINAV FEN LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,True,True,False,False
203211291,2025,ÖZEL SANCAKTEPE TERCİH ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,SANCAKTEPE,1,True,False,True,False
203211291,2025,ŞEHİT KEMAL EKŞİ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
203211293,2025,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,2,False,False,False,True
203211293,2025,ATAKÖY CUMHURİYET ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,False,False,True,False
203211293,2025,EYÜPSULTAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,EYÜPSULTAN,1,False,False,True,False
203211293,2025,FATMA ZEHRA KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,KARAKÖPRÜ,1,False,False,True,False
203211293,2025,MEHMET NİYAZİ ALTUĞ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
203211293,2025,RİZE SOSYAL BİLİMLER LİSESİ (RİZE - MERKEZ),RİZE,MERKEZ,1,False,False,False,False
203211293,2025,ŞEYH EDEBALİ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
203211293,2025,ULUSLARARASI MURAT HÜDAVENDİGAR ANADOLU İMAM HATİP LİSESİ (BURSA - OSMANGAZİ),BURSA,OSMANGAZİ,1,False,False,True,False
203211382,2025,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,1,False,False,False,True
203211382,2025,ÖZEL BOZÜYÜK SINAV KOLEJİ ANADOLU LİSESİ (BİLECİK - BOZÜYÜK),BİLECİK,BOZÜYÜK,1,True,False,True,False
203211382,2025,ÖZEL TEKİRDAĞ ŞARKÖY ANADOLU LİSESİ (TEKİRDAĞ - ŞARKÖY),TEKİRDAĞ,ŞARKÖY,1,True,False,True,False
203211389,2025,TOKİ KAYAŞEHİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211389,2025,KEMAL HASOĞLU ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203211389,2025,MEV KOLEJİ ÖZEL BÜYÜKÇEKMECE ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,True,False,True,False
203211389,2025,ÖZEL ATAKENT CEZERİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,True,False,True,False
203211389,2025,ÖZEL BAĞCILAR YENİAY ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,True,False,True,False
203211389,2025,ÖZEL ÇINAR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
203211389,2025,ÖZEL GAZİOSMANPAŞA ŞEFKAT KOLEJİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,True,False,False,False
203211389,2025,ÖZEL MAVİGÜN ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,True,False,True,False
203211389,2025,ÖZEL SADIK YAMANOĞLU FEN LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,True,False,False
203211354,2025,EMLAK KONUT MİMAR SİNAN ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
203211354,2025,ESENYURT ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,False,False,True,False
203211354,2025,HALİL BEKMEZCİ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203211354,2025,KAZIM KARABEKİR ANADOLU LİSESİ (VAN - İPEKYOLU),VAN,İPEKYOLU,1,False,False,True,False
203211354,2025,MİMAR SİNAN ANADOLU LİSESİ (TEKİRDAĞ - ÇORLU),TEKİRDAĞ,ÇORLU,1,False,False,True,False
203211354,2025,NECİP FAZIL KISAKÜREK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211354,2025,ÖZEL BAŞAKŞEHİR BİREY ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
203211354,2025,ÖZEL GÖKBORA TEKNOKENT MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,True,False,True,False
203211354,2025,ÖZEL HÜRRİYET ANADOLU LİSESİ (VAN - EDREMİT),VAN,EDREMİT,1,True,False,True,False
203211354,2025,SABRİ ÜLKER ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
203211354,2025,AÇIK ÖĞRETİM İMAM HATİP LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,1,False,False,False,True
203211354,2025,ŞEHİT SUAT AKINCI KIZ ANADOLU İMAM HATİP LİSESİ (MANİSA - TURGUTLU),MANİSA,TURGUTLU,1,False,False,True,False
203211354,2025,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,3,False,False,False,True
203211354,2025,ADIYAMAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,MERKEZ,1,False,False,True,False
203211354,2025,ALİ FUAT CEBESOY KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,GÜNGÖREN,1,False,False,True,False
203211354,2025,ALİ KUL MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,False,False,True,False
203211354,2025,ATAKENT ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211354,2025,BAŞAKŞEHİR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211354,2025,CUMHURİYET ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,KIZILTEPE,1,False,False,True,False
203211129,2025,AÇIK ÖĞRETİM İMAM HATİP LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,1,False,False,False,True
203211129,2025,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,1,False,False,False,True
203211129,2025,BATMAN SOSYAL BİLİMLER LİSESİ (BATMAN - MERKEZ),BATMAN,MERKEZ,1,False,False,False,False
203211129,2025,FETHİYE ANADOLU İMAM HATİP LİSESİ (MUĞLA - FETHİYE),MUĞLA,FETHİYE,1,False,False,True,False
203211129,2025,NİZİP ANADOLU LİSESİ (GAZİANTEP - NİZİP),GAZİANTEP,NİZİP,1,False,False,True,False
203211129,2025,ORHANGAZİ KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,HALİLİYE,1,False,False,True,False
203211129,2025,ÖZLÜCE RASİM ÖZDENÖREN ANADOLU İMAM HATİP LİSESİ (BURSA - NİLÜFER),BURSA,NİLÜFER,1,False,False,True,False
203211129,2025,TOKİ GÜNEŞPARKEVLERİ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211347,2025,ÖZEL SUNGURBEY ANADOLU LİSESİ (NİĞDE - MERKEZ),NİĞDE,MERKEZ,1,True,False,True,False
203211347,2025,TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,SÜLEYMANPAŞA,1,False,False,True,False
203211347,2025,VEHBİ GÜZEL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,ÇUKUROVA,1,False,False,True,False
203211347,2025,VEYSEL KARANİ ÇOK PROGRAMLI ANADOLU LİSESİ (SİİRT - BAYKAN),SİİRT,BAYKAN,1,False,False,True,False
203211347,2025,YEŞİL DEVLET HATUN ANADOLU İMAM HATİP LİSESİ (BURSA - YILDIRIM),BURSA,YILDIRIM,1,False,False,True,False
203211347,2025,100. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
203211347,2025,BATMAN LİSESİ (BATMAN - MERKEZ),BATMAN,MERKEZ,2,False,False,False,False
203211347,2025,DUMLUPINAR ANADOLU İMAM HATİP LİSESİ (MERSİN - YENİŞEHİR),MERSİN,YENİŞEHİR,1,False,False,True,False
203211347,2025,FLORYA TEVFİK ERCAN ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,False,False,True,False
203211347,2025,HACI BEKTAŞ VELİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211347,2025,İZMİR ANADOLU İMAM HATİP LİSESİ (İZMİR - KARABAĞLAR),İZMİR,KARABAĞLAR,1,False,False,True,False
203211347,2025,NECİP FAZIL KISAKÜREK KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİVAS - MERKEZ),SİVAS,MERKEZ,1,False,False,True,False
203211347,2025,NECİP FAZIL KISAKÜREK MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203211279,2025,ESENYURT ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,2,False,False,True,False
203211279,2025,GÜMÜŞHACIKÖY HASAN COCİ ANADOLU LİSESİ (AMASYA - GÜMÜŞHACIKÖY),AMASYA,GÜMÜŞHACIKÖY,1,False,False,True,False
203211279,2025,ŞEHİT HALİL İBRAHİM YILDIRIM ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
203211277,2025,BAŞAKŞEHİR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211277,2025,BAYRAMPAŞA ALİYA İZZETBEGOVİÇ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
203211277,2025,BORSA İSTANBUL ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,ŞAHİNBEY,1,False,False,True,False
203211277,2025,ÖZEL BEYLİKDÜZÜ MEDENİYET ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,BEYLİKDÜZÜ,1,True,False,True,False
203211277,2025,TOKİ GÜNEŞPARKEVLERİ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211326,2025,BAĞCILAR GAZİ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
203211326,2025,BAHÇEŞEHİR ATATÜRK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211326,2025,BULUTOĞLU ANADOLU LİSESİ (SAMSUN - ÇARŞAMBA),SAMSUN,ÇARŞAMBA,1,False,False,True,False
203211326,2025,DEMİR KARAMANCI ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,MELİKGAZİ,1,False,False,True,False
203211326,2025,HACI BEKTAŞ VELİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211326,2025,HÜSNÜ ÖZYEĞİN VAKFI ALEMDAĞ TUNÇ ÇAPA ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,ÇEKMEKÖY,1,False,False,True,False
203211326,2025,KADRİYE MOROĞLU ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211326,2025,KÜÇÜKÇEKMECE ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211326,2025,KÜÇÜKÇEKMECE ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,2,False,False,True,False
203211326,2025,MEHMET AKİF ERSOY ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,MERKEZ,1,False,False,True,False
203211326,2025,ABDULKADİR AKSU ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,False,False,True,False
203211326,2025,MEVLANA KIZ ANADOLU İMAM HATİP LİSESİ (KONYA - KARATAY),KONYA,KARATAY,1,False,False,True,False
203211326,2025,NECİP FAZIL KISAKÜREK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211326,2025,ORHAN GAZİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211326,2025,ÖZEL AKADEMİK KOLEJİ ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,NİLÜFER,1,True,False,True,False
203211326,2025,ÖZEL BAKIRKÖY DİL VE KONUŞMA ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,True,False,True,False
203211326,2025,ÖZEL BAŞAKŞEHİR FİNAL ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
203211326,2025,ÖZEL BAŞAKŞEHİR YENİDOĞU ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
203211326,2025,ÖZEL KUZEY GÖKTÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (SAMSUN - İLKADIM),SAMSUN,İLKADIM,1,True,False,True,False
203211326,2025,ÖZEL NİLÜFER YÖNDER ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,NİLÜFER,1,True,False,True,False
203211326,2025,ÖZEL SANCAKTEPE TERCİH ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,SANCAKTEPE,1,True,False,True,False
203211326,2025,AÇIK ÖĞRETİM İMAM HATİP LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,1,False,False,False,True
203211326,2025,PROF. DR. NECMETTİN ERBAKAN ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
203211326,2025,RECEP TAYYİP ERDOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,False,False,True,False
203211326,2025,SAĞMALCILAR ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
203211326,2025,SARIYER KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
203211326,2025,ŞEHİT BATUHAN ERGİN ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
203211326,2025,ŞEYH EDEBALİ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
203211326,2025,TOKİ KAYAŞEHİR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,3,False,False,True,False
203211326,2025,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),- MERKEZE BAĞLI TAŞRA,,3,False,False,False,True
203211326,2025,ASİYE AĞAOĞLU ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
203211326,2025,AŞIK VEYSEL ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,ATAŞEHİR,1,False,False,True,False
203211326,2025,ATAKENT ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203211326,2025,AVCILAR KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
203211326,2025,BAĞCILAR ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,BAĞLAR,1,False,False,True,False
203210025,2025,ÜMRANİYE ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
203210025,2025,ALPTEKİN ANADOLU LİSESİ (AMASYA - MERKEZ),AMASYA,MERKEZ,1,False,False,True,False
203210025,2025,ATAKENT ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
203210025,2025,BAHATTİN YILDIZ ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
203210025,2025,BİLGİ ANADOLU LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,MERKEZ,1,False,False,True,False
203210025,2025,EYÜPSULTAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,EYÜPSULTAN,1,False,False,True,False
203210025,2025,HALİL BEKMEZCİ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
203210025,2025,OSMAN ULUBAŞ ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,MELİKGAZİ,1,False,False,True,False
