yop_kodu,year,il,tercih_sayisi
201490535,2025,DENİZLİ,1
201490535,2025,DÜZCE,1
201490535,2025,ESKİŞEHİR,6
201490535,2025,ISPARTA,1
201490535,2025,İSTANBUL,58
201490535,2025,KASTAMONU,1
201490535,2025,KOCAELİ,2
201490535,2025,MANİSA,1
201490535,2025,MUĞLA,1
201490535,2025,YALOVA,1
